發生年度,發生月,發生日,發生時-Hours,發生分,處理別-編號,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序號,車種,天候,光線,道路類別,速限-速度限制,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,安全帽,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,車輛撞擊部位2,肇因碼-個別,肇因碼-主要,個人肇逃否,職業,旅次目的,座標-X,座標-Y
111,10,15,23,49,2,02萬華區,萬華區環河南路1段131號,0,0,1,2,C03,6,3,5,50,14,7,1,4,4,5,7,4,4,4,4,5,2,12,1,32,2,9,1,1,7,9,1,10,1,11,,44,10,1,22,9,121.492187,25.03338
111,10,16,0,22,2,07信義區,信義區忠孝東路5段423巷與忠孝東路5段423巷4弄口,0,0,1,1,H01,6,3,5,0,14,9,1,4,4,5,7,4,4,9,5,5,2,3,2,81,2,9,4,5,8,16,8,20,10,16,,51,51,1,22,9,121.5753648,25.0414655
111,10,16,0,22,2,07信義區,信義區忠孝東路5段423巷與忠孝東路5段423巷4弄口,0,0,1,2,C03,6,3,5,0,14,9,1,4,4,5,7,4,4,9,5,5,2,3,2,41,3,10,1,1,7,9,1,10,1,12,,23,51,1,22,9,121.5753648,25.0414655
111,10,16,0,30,2,03中山區,中山區樂群二路與敬業三路162巷口,0,0,1,1,B01,6,3,5,50,3,1,1,4,4,5,7,2,1,1,4,5,2,15,1,39,3,10,3,4,7,11,1,4,1,5,,10,10,1,22,9,121.5595843,25.07989929
111,10,16,0,30,2,03中山區,中山區樂群二路與敬業三路162巷口,0,0,1,2,C03,6,3,5,50,3,1,1,4,4,5,7,2,1,1,4,5,2,15,1,33,2,9,3,4,7,9,1,10,1,14,,44,10,1,22,9,121.5595843,25.07989929
111,10,16,0,34,2,05中正區,中正區林森南路與青島東路口,0,0,1,1,B11,6,3,5,50,4,1,1,4,4,5,7,1,1,10,4,5,2,16,2,44,3,10,1,1,7,5,1,3,2,8,,8,8,1,22,9,121.5230182,25.0436223
111,10,16,0,34,2,05中正區,中正區林森南路與青島東路口,0,0,1,2,C03,6,3,5,50,4,1,1,4,4,5,7,1,1,10,4,5,2,16,1,73,2,1,1,1,7,9,1,10,9,11,,44,8,1,22,9,121.5230182,25.0436223
111,10,16,0,36,2,05中正區,中正區漢口街1段140號,0,0,1,1,C03,6,3,5,50,14,9,1,4,4,5,7,4,4,10,4,5,1,17,1,56,2,9,1,1,7,12,1,10,2,11,,23,23,1,22,9,121.5097405,25.045139
111,10,16,0,36,2,05中正區,中正區漢口街1段140號,0,0,1,2,B03,6,3,5,50,14,9,1,4,4,5,7,4,4,10,4,5,1,17,1,41,3,10,1,1,7,15,1,8,11,4,,40,23,1,22,9,121.5097405,25.045139
111,10,16,4,31,2,03中山區,中山區天祥路與撫順街口,0,0,1,1,B03,6,3,5,30,4,1,1,4,4,5,7,4,4,4,3,5,1,16,1,51,3,10,1,1,7,9,1,8,2,2,,6,6,1,22,9,121.5207154,25.0635751
111,10,16,4,31,2,03中山區,中山區天祥路與撫順街口,0,0,1,2,C03,6,3,5,30,4,1,1,4,4,5,7,4,4,4,3,5,1,16,1,29,2,9,1,1,7,9,1,10,2,11,,26,6,1,22,9,121.5207154,25.0635751
111,10,16,5,25,2,02萬華區,萬華區堤外便道華中青年,0,0,2,1,C03,6,2,5,40,14,9,1,4,4,5,7,4,4,1,5,5,2,9,1,53,2,1,1,1,7,9,1,10,1,11,,23,23,1,22,9,121.498281,25.01600609
111,10,16,5,25,2,02萬華區,萬華區堤外便道華中青年,0,0,2,2,H01,6,2,5,40,14,9,1,4,4,5,7,4,4,1,5,5,2,9,1,43,2,9,4,5,8,17,8,20,1,16,,60,23,1,22,9,121.498281,25.01600609
111,10,16,6,26,2,05中正區,中正區中山南路與忠孝西路1段口,0,0,1,1,B03,6,1,5,50,4,1,1,4,4,5,7,1,1,1,4,4,2,17,1,23,3,10,1,4,7,5,1,8,2,6,,6,6,1,22,9,121.5197649,25.04560913
111,10,16,6,26,2,05中正區,中正區中山南路與忠孝西路1段口,0,0,1,2,C03,6,1,5,50,4,1,1,4,4,5,7,1,1,1,4,4,2,17,2,20,2,9,1,4,7,9,1,10,2,11,,13,6,1,22,9,121.5197649,25.04560913
111,10,16,8,55,2,03中山區,中山區復興北路與民族東路口,0,0,1,1,A02,6,1,5,50,4,1,1,4,4,5,7,1,1,1,4,5,2,9,1,44,3,10,3,4,7,6,1,1,2,15,,43,43,1,22,9,121.5441604,25.06650751
111,10,16,8,55,2,03中山區,中山區復興北路與民族東路口,0,0,1,2,H02,6,1,5,50,4,1,1,4,4,5,7,1,1,1,4,5,2,9,2,64,2,9,4,5,7,20,8,20,10,16,,67,43,1,22,9,121.5441604,25.06650751
111,10,16,9,56,2,04大安區,大安區和平東路1段與金山南路2段口,0,0,1,1,C03,6,1,5,50,3,2,1,4,4,5,7,2,1,1,4,5,2,17,2,23,2,8,1,1,7,9,1,10,2,14,,23,23,1,22,9,121.5261769,25.0268843
111,10,16,9,56,2,04大安區,大安區和平東路1段與金山南路2段口,0,0,1,2,B03,6,1,5,50,3,2,1,4,4,5,7,2,1,1,4,5,2,17,1,51,3,10,1,1,7,14,6,8,2,7,,44,23,1,22,9,121.5261769,25.0268843
111,10,16,9,59,2,12內湖區,內湖區瑞光路與瑞光路583巷口,0,0,2,1,C03,6,1,5,50,4,2,1,4,4,5,7,1,1,10,5,5,2,16,1,40,2,8,1,1,7,5,1,10,1,14,,44,44,1,22,9,121.5674946,25.0797532
111,10,16,9,59,2,12內湖區,內湖區瑞光路與瑞光路583巷口,0,0,2,2,C03,6,1,5,50,4,2,1,4,4,5,7,1,1,10,5,5,2,16,1,19,2,7,1,1,7,15,1,10,1,11,,26,44,1,22,9,121.5674946,25.0797532
111,10,16,10,8,2,07信義區,信義區嘉興街257號,0,0,1,1,C03,6,1,5,30,14,9,1,4,3,5,7,4,4,10,4,5,1,18,2,34,2,8,3,4,7,9,1,10,1,14,,42,42,1,22,9,121.5557578,25.02478252
111,10,16,10,8,2,07信義區,信義區嘉興街257號,0,0,1,2,,6,1,5,30,14,9,1,4,3,5,7,4,4,10,4,5,1,18,3,,,,,,,,,,,,,67,42,1,,,121.5557578,25.02478252
111,10,16,10,25,2,12內湖區,內湖區內湖路2段434巷與成功路4段182巷6弄口,0,0,3,1,C04,6,1,5,30,3,1,1,4,4,5,7,4,4,9,5,5,2,16,2,45,2,9,1,1,7,5,1,10,1,14,,6,6,1,22,9,121.5926098,25.08304334
111,10,16,10,25,2,12內湖區,內湖區內湖路2段434巷與成功路4段182巷6弄口,0,0,3,2,C03,6,1,5,30,3,1,1,4,4,5,7,4,4,9,5,5,2,16,1,61,2,9,1,1,7,9,1,10,1,11,,42,6,1,22,9,121.5926098,25.08304334
111,10,16,10,25,2,12內湖區,內湖區內湖路2段434巷與成功路4段182巷6弄口,0,0,3,3,H02,6,1,5,30,3,1,1,4,4,5,7,4,4,9,5,5,2,16,1,16,2,8,1,5,7,20,8,20,10,15,,67,6,1,22,9,121.5926098,25.08304334
111,10,16,10,41,2,07信義區,信義區永吉路與永吉路30巷口,0,0,1,1,B03,6,1,5,50,4,1,1,4,4,5,7,1,1,1,2,5,2,16,1,69,3,10,1,1,7,9,1,8,1,8,,25,25,1,22,9,121.5688168,25.0457169
111,10,16,10,41,2,07信義區,信義區永吉路與永吉路30巷口,0,0,1,2,C03,6,1,5,50,4,1,1,4,4,5,7,1,1,1,2,5,2,16,1,36,2,9,1,1,7,5,1,10,1,12,,44,25,1,22,9,121.5688168,25.0457169
111,10,16,12,5,2,04大安區,大安區青田街6巷與青田街口,0,0,1,1,C03,6,1,5,30,4,1,1,4,4,5,7,4,4,10,5,5,2,15,1,24,2,9,1,4,7,9,1,10,1,14,,6,6,1,22,9,121.5319692,25.02808
111,10,16,12,5,2,04大安區,大安區青田街6巷與青田街口,0,0,1,2,B01,6,1,5,30,4,1,1,4,4,5,7,4,4,10,5,5,2,15,1,69,3,10,3,4,7,9,1,4,1,1,,14,6,1,22,9,121.5319692,25.02808
111,10,16,12,23,2,05中正區,中正區中華路1段91巷與中華路1段口口,0,0,1,1,C03,6,1,5,50,3,2,1,4,4,5,7,4,4,9,4,5,1,17,1,30,3,10,1,1,7,6,1,10,1,13,,9,9,1,21,1,121.5074336,25.038389
111,10,16,12,23,2,05中正區,中正區中華路1段91巷與中華路1段口口,0,0,1,2,C03,6,1,5,50,3,2,1,4,4,5,7,4,4,9,4,5,1,17,1,37,2,9,1,1,7,9,1,10,1,12,,23,9,1,21,5,121.5074336,25.038389
111,10,16,12,40,2,07信義區,信義區莊敬隧道,0,0,1,1,F01,6,3,5,40,6,9,1,4,3,5,7,4,4,5,5,5,2,18,1,27,2,8,1,1,7,9,8,20,1,16,,44,44,1,22,9,121.5658767,25.00829334
111,10,16,12,40,2,07信義區,信義區莊敬隧道,0,0,1,2,,6,3,5,40,6,9,1,4,3,5,7,4,4,5,5,5,2,18,3,,,,,,,,,,,,,61,44,1,,,121.5658767,25.00829334
111,10,16,12,42,2,11南港區,南港區市民大道7段與玉成街口,0,0,3,4,H01,1,1,5,50,4,1,1,4,4,5,7,2,1,4,3,5,2,1,1,7,2,9,1,1,8,16,8,20,1,16,,67,15,1,22,9,121.5815462,25.0495051
111,10,16,12,42,2,11南港區,南港區市民大道7段與玉成街口,0,0,3,1,B01,1,1,5,50,4,1,1,4,4,5,7,2,1,4,3,5,2,1,1,58,3,10,1,1,7,5,1,4,2,1,,15,15,1,22,9,121.5815462,25.0495051
111,10,16,12,42,2,11南港區,南港區市民大道7段與玉成街口,0,0,3,2,H01,1,1,5,50,4,1,1,4,4,5,7,2,1,4,3,5,2,1,1,43,2,9,1,1,8,16,8,20,1,16,,67,15,1,22,9,121.5815462,25.0495051
111,10,16,12,42,2,11南港區,南港區市民大道7段與玉成街口,0,0,3,3,H01,1,1,5,50,4,1,1,4,4,5,7,2,1,4,3,5,2,1,2,42,2,9,1,1,8,16,8,20,1,16,,67,15,1,22,9,121.5815462,25.0495051
111,10,16,13,5,2,04大安區,大安區仁愛路4段408巷與仁愛路4段口,0,0,1,1,B03,6,1,5,50,3,2,1,4,4,5,7,4,4,8,3,5,1,17,1,53,3,10,1,1,7,1,1,8,1,1,,19,19,1,21,5,121.5569043,25.03777268
111,10,16,13,5,2,04大安區,大安區仁愛路4段408巷與仁愛路4段口,0,0,1,2,C03,6,1,5,50,3,2,1,4,4,5,7,4,4,8,3,5,1,17,2,41,2,8,1,1,7,8,1,10,1,12,,7,19,1,21,8,121.5569043,25.03777268
111,10,16,13,57,2,08士林區,士林區後港街與大南路口,0,0,1,1,C03,6,1,5,50,3,1,1,4,4,5,7,4,4,10,3,5,1,3,1,36,3,10,1,1,7,6,1,10,2,11,,15,15,1,22,9,121.5207261,25.0883433
111,10,16,13,57,2,08士林區,士林區後港街與大南路口,0,0,1,2,H01,6,1,5,50,3,1,1,4,4,5,7,4,4,10,3,5,1,3,1,53,2,8,4,1,8,18,8,20,10,16,,67,15,1,22,9,121.5207261,25.0883433
111,10,16,13,57,2,08士林區,士林區後港街與大南路口,0,0,1,3,B12,6,1,5,50,3,1,1,4,4,5,7,4,4,10,3,5,1,3,1,47,3,10,3,4,7,14,1,8,11,15,,42,15,1,22,9,121.5207261,25.0883433
111,10,16,14,47,2,03中山區,中山區八德路2段141號,0,0,4,1,B01,6,1,5,50,14,9,1,4,4,5,7,4,4,5,4,5,2,13,1,57,3,10,3,4,7,8,1,4,2,1,,23,23,1,22,9,121.5376046,25.04629092
111,10,16,14,47,2,03中山區,中山區八德路2段141號,0,0,4,2,B02,6,1,5,50,14,9,1,4,4,5,7,4,4,5,4,5,2,13,1,43,2,6,3,4,7,14,1,8,2,3,,38,23,1,22,9,121.5376046,25.04629092
111,10,16,14,47,2,03中山區,中山區八德路2段141號,0,0,4,3,H02,6,1,5,50,14,9,1,4,4,5,7,4,4,5,4,5,2,13,2,28,2,8,4,5,7,20,8,20,10,16,,67,23,1,22,9,121.5376046,25.04629092
111,10,16,14,47,2,03中山區,中山區八德路2段141號,0,0,4,4,H02,6,1,5,50,14,9,1,4,4,5,7,4,4,5,4,5,2,13,2,28,2,9,4,5,7,20,8,20,10,16,,67,23,1,22,9,121.5376046,25.04629092
111,10,16,14,47,2,03中山區,中山區八德路2段141號,0,0,4,5,H02,6,1,5,50,14,9,1,4,4,5,7,4,4,5,4,5,2,13,2,30,2,9,4,5,7,20,8,20,10,16,,67,23,1,22,9,121.5376046,25.04629092
111,10,16,15,0,2,07信義區,信義區松平路與莊敬路239巷口,0,0,1,1,B02,6,1,5,30,3,1,1,4,4,5,7,2,1,10,5,5,2,17,1,26,3,10,1,1,7,6,1,8,1,5,,42,42,1,22,9,121.5631078,25.0301232
111,10,16,15,0,2,07信義區,信義區松平路與莊敬路239巷口,0,0,1,2,C03,6,1,5,30,3,1,1,4,4,5,7,2,1,10,5,5,2,17,1,22,2,9,1,1,7,9,1,10,1,14,,13,42,1,22,9,121.5631078,25.0301232
111,10,16,15,35,2,04大安區,大安區復興南路2段143號,0,0,1,1,B01,6,1,5,0,14,9,1,4,4,5,7,2,1,1,4,5,2,17,1,44,3,10,1,1,7,8,1,4,1,5,,7,7,1,22,9,121.5435927,25.02837986
111,10,16,15,35,2,04大安區,大安區復興南路2段143號,0,0,1,2,C03,6,1,5,0,14,9,1,4,4,5,7,2,1,1,4,5,2,17,1,26,2,9,1,1,7,12,1,10,1,14,,44,7,1,22,9,121.5435927,25.02837986
111,10,16,16,5,2,12內湖區,內湖區成功路2段237號,0,0,1,2,B03,6,1,5,50,14,9,1,4,4,5,7,4,4,3,4,5,2,13,1,47,3,10,1,1,7,14,1,8,1,3,,44,23,1,22,9,121.5908145,25.06782233
111,10,16,16,5,2,12內湖區,內湖區成功路2段237號,0,0,1,1,C03,6,1,5,50,14,9,1,4,4,5,7,4,4,3,4,5,2,13,1,23,2,9,1,1,7,9,1,10,1,11,,23,23,1,22,9,121.5908145,25.06782233
111,10,16,17,15,2,03中山區,中山區建國北路3段與松江路口,0,0,2,4,H02,6,2,5,50,5,1,1,4,4,5,7,2,1,1,4,5,2,13,2,36,2,1,4,5,7,20,8,20,10,16,,67,23,1,22,9,121.5336447,25.06810725
111,10,16,17,15,2,03中山區,中山區建國北路3段與松江路口,0,0,2,1,A05,6,2,5,50,5,1,1,4,4,5,7,2,1,1,4,5,2,13,1,34,3,10,3,4,7,9,1,1,2,1,,23,23,1,22,9,121.5336447,25.06810725
111,10,16,17,15,2,03中山區,中山區建國北路3段與松江路口,0,0,2,2,B03,6,2,5,50,5,1,1,4,4,5,7,2,1,1,4,5,2,13,1,25,2,1,3,4,7,9,1,8,2,3,,44,23,1,22,9,121.5336447,25.06810725
111,10,16,17,15,2,03中山區,中山區建國北路3段與松江路口,0,0,2,3,B03,6,2,5,50,5,1,1,4,4,5,7,2,1,1,4,5,2,13,2,38,3,10,3,4,7,12,1,8,2,3,,23,23,1,22,9,121.5336447,25.06810725
111,10,16,17,20,2,05中正區,中正區思源街16號,0,0,1,1,B03,6,3,5,50,3,1,1,4,4,5,7,2,1,3,4,4,2,17,1,46,4,11,3,4,7,15,7,19,11,15,,26,26,2,22,9,121.5302982,25.0135744
111,10,16,17,20,2,05中正區,中正區思源街16號,0,0,1,2,C03,6,3,5,50,3,1,1,4,4,5,7,2,1,3,4,4,2,17,2,40,2,9,1,1,7,9,1,10,2,14,,44,26,1,22,9,121.5302982,25.0135744
111,10,16,17,20,2,05中正區,中正區思源街16號,0,0,1,3,C03,6,3,5,50,3,1,1,4,4,5,7,2,1,3,4,4,2,17,1,26,3,10,1,1,7,9,1,10,2,11,,44,26,1,22,9,121.5302982,25.0135744
111,10,16,17,40,2,02萬華區,萬華區艋舺大道101號,0,0,3,1,B01,6,3,5,50,14,9,1,4,4,5,7,4,4,1,4,4,2,13,1,60,3,10,1,1,7,9,1,4,2,1,,16,16,1,22,9,121.5014319,25.03315472
111,10,16,17,40,2,02萬華區,萬華區艋舺大道101號,0,0,3,2,B03,6,3,5,50,14,9,1,4,4,5,7,4,4,1,4,4,2,13,1,50,3,10,1,1,7,14,1,8,2,3,,44,16,1,22,9,121.5014319,25.03315472
111,10,16,17,40,2,02萬華區,萬華區艋舺大道101號,0,0,3,3,B03,6,3,5,50,14,9,1,4,4,5,7,4,4,1,4,4,2,13,1,31,2,2,1,1,7,14,1,8,2,6,,44,16,1,22,9,121.5014319,25.03315472
111,10,16,17,40,2,02萬華區,萬華區艋舺大道101號,0,0,3,4,H02,6,3,5,50,14,9,1,4,4,5,7,4,4,1,4,4,2,13,2,50,2,2,1,1,7,20,8,20,10,16,,67,16,1,22,9,121.5014319,25.03315472
111,10,16,17,40,2,02萬華區,萬華區艋舺大道101號,0,0,3,5,H02,6,3,5,50,14,9,1,4,4,5,7,4,4,1,4,4,2,13,1,12,2,9,1,1,7,20,8,20,10,16,,67,16,1,22,9,121.5014319,25.03315472
111,10,16,17,46,2,03中山區,中山區明水路往西大直橋下,0,0,1,1,C03,1,3,5,50,14,9,1,4,4,5,7,1,1,1,3,5,1,18,1,30,2,9,1,1,7,9,1,10,2,14,,44,44,1,22,9,121.5439906,25.0774934
111,10,16,17,46,2,03中山區,中山區明水路往西大直橋下,0,0,1,2,,1,3,5,50,14,9,1,4,4,5,7,1,1,1,3,5,1,18,3,,,,,,,,,,,,,67,44,1,,,121.5439906,25.0774934
111,10,16,17,48,2,07信義區,信義區光復南路271號,0,0,1,1,C03,6,3,5,50,14,9,1,4,4,5,7,4,4,9,4,5,2,17,1,43,2,9,1,1,7,9,1,10,1,11,,43,43,1,22,9,121.5577285,25.0401814
111,10,16,17,48,2,07信義區,信義區光復南路271號,0,0,1,2,B03,6,3,5,50,14,9,1,4,4,5,7,4,4,9,4,5,2,17,1,50,3,10,1,1,7,15,1,8,9,7,,43,43,1,22,9,121.5577285,25.0401814
111,10,16,17,50,2,03中山區,中山區合江街102巷與合江街口,0,0,1,1,B02,1,3,5,30,5,1,1,4,4,5,7,4,4,9,5,5,2,16,1,36,3,10,3,4,7,5,1,8,2,2,,6,6,2,22,9,121.5391853,25.05876274
111,10,16,17,50,2,03中山區,中山區合江街102巷與合江街口,0,0,1,2,B12,1,3,5,30,5,1,1,4,4,5,7,4,4,9,5,5,2,16,1,63,3,10,3,4,7,9,1,8,2,8,,44,6,1,22,9,121.5391853,25.05876274
111,10,16,17,50,2,03中山區,中山區合江街102巷與合江街口,0,0,1,3,H02,1,3,5,30,5,1,1,4,4,5,7,4,4,9,5,5,2,16,2,35,2,5,4,5,7,21,8,20,10,16,,67,6,1,22,9,121.5391853,25.05876274
111,10,16,18,5,2,04大安區,大安區忠孝東路4段216巷與仁愛路4段345巷4弄口,0,0,1,1,C03,6,3,5,30,14,18,1,4,4,5,7,4,4,10,5,5,2,3,1,32,3,10,1,1,7,9,1,10,1,11,,15,,1,22,9,121.5530248,25.0390064
111,10,16,18,5,2,04大安區,大安區忠孝東路4段216巷與仁愛路4段345巷4弄口,0,0,1,2,H01,6,3,5,30,14,18,1,4,4,5,7,4,4,10,5,5,2,3,2,89,2,9,4,5,8,17,8,20,10,16,,67,,1,22,9,121.5530248,25.0390064
111,10,16,18,7,2,06松山區,松山區塔悠路351號,0,0,1,2,C03,1,3,5,0,14,9,1,4,2,4,7,4,4,9,4,5,2,29,1,30,2,9,1,4,7,9,1,10,2,11,,23,62,1,22,9,121.5685417,25.06243444
111,10,16,18,7,2,06松山區,松山區塔悠路351號,0,0,1,1,,1,3,5,0,14,9,1,4,2,4,7,4,4,9,4,5,2,29,3,,,,,,,,,,,,,62,62,1,,,121.5685417,25.06243444
111,10,16,18,10,2,10文山區,文山區忠順街2段29號,0,0,1,1,C03,6,3,5,50,14,9,1,4,4,5,7,4,4,5,4,5,2,17,2,42,3,10,3,4,7,1,1,10,1,13,,19,19,1,22,9,121.5633828,24.98474975
111,10,16,18,10,2,10文山區,文山區忠順街2段29號,0,0,1,2,C03,6,3,5,50,14,9,1,4,4,5,7,4,4,5,4,5,2,17,1,45,2,5,3,4,7,9,1,10,1,11,,42,19,1,22,9,121.5633828,24.98474975
111,10,16,18,25,2,08士林區,士林區中正路與士商路口,0,0,2,1,C03,6,3,5,50,4,1,1,4,4,5,7,2,1,1,4,5,2,17,2,44,2,9,1,1,7,9,1,10,9,14,,16,23,1,21,8,121.5186754,25.09242432
